date,mac_score,liquidity,valuation,positioning,volatility,policy,contagion,private_credit,interpretation,crisis_event,data_quality,momentum_1w,momentum_4w,trend_direction,mac_status,is_deteriorating
1971-02-09,0.6792674999999999,1.0,0.9304999999999997,0.5,0.08846666666666654,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.015474166666666456,-0.07113250000000004,declining,COMFORTABLE,False
1971-02-16,0.4880174999999999,0.25999999999999973,0.9404999999999997,0.5,0.08846666666666654,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.19125000000000003,-0.2511325000000001,rapidly_declining,STRETCHED,True
1971-02-23,0.6854549999999998,1.0,0.9579999999999995,0.5,0.08846666666666654,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.19743749999999993,-0.04744500000000029,declining,COMFORTABLE,False
1971-03-02,0.5610299999999998,0.46,0.9449999999999994,0.5,0.08846666666666654,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.12442500000000001,-0.13371166666666656,rapidly_declining,DETERIORATING,True
1971-03-09,0.6673047156582684,1.0,0.8974999999999995,0.5,0.0682987362589711,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.10627471565826863,-0.01196278434173148,stable,COMFORTABLE,False
1971-03-16,0.38756249999999987,0.0,0.8424999999999994,0.5,0.0,1.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,-0.27974221565826857,-0.10045500000000002,rapidly_declining,STRETCHED,True
1971-03-23,0.6226874999999998,1.0,0.7674999999999994,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.23512499999999997,-0.06276749999999998,declining,DETERIORATING,True
1971-03-30,0.37743749999999987,0.0,0.7974999999999994,0.5,0.0,1.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,-0.24524999999999997,-0.18359249999999994,rapidly_declining,STRETCHED,True
1971-04-06,0.38643750000000004,0.0,0.8375000000000001,0.5,0.0,1.0,0.5,0.49999999999999994,"STRETCHED - High transmission risk, monitor closely",,poor,0.009000000000000175,-0.2808672156582684,rapidly_declining,STRETCHED,True
1971-04-13,0.41118750000000004,0.08,0.8675000000000002,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.024749999999999994,0.023625000000000174,stable,STRETCHED,False
1971-04-20,0.51975,0.37999999999999984,0.9300000000000002,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.1085625,-0.10293749999999979,rapidly_declining,DETERIORATING,True
1971-04-27,0.6609375000000001,1.0,0.9375000000000001,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.14118750000000002,0.2835000000000002,improving,COMFORTABLE,False
1971-05-04,0.41343750000000007,0.0,0.9575000000000002,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.2475,0.027000000000000024,stable,STRETCHED,False
1971-05-11,0.4140000000000001,0.0,0.9600000000000002,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.0005625000000000213,0.002812500000000051,stable,STRETCHED,False
1971-05-18,0.45699758587991185,0.09999999999999971,1.0,0.5,0.05110038168849762,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.04299758587991176,-0.0627524141200882,declining,STRETCHED,True
1971-05-25,0.5400000000000001,0.40000000000000036,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.0830024141200883,-0.12093749999999992,rapidly_declining,DETERIORATING,True
1971-06-01,0.4618125000000002,0.22000000000000056,0.9525000000000001,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.07818749999999997,0.04837500000000011,stable,STRETCHED,False
1971-06-08,0.5925915595554647,0.649999999999999,0.9575,0.5,0.026240264690955417,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.13077905955546454,0.17859155955546463,improving,CAUTIOUS,False
1971-06-15,0.6842435348341102,1.0,1.0,0.5,0.04108237704048934,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.09165197527864544,0.2272459489541983,improving,COMFORTABLE,False
1971-06-22,0.6227454401646353,0.41999999999999993,1.0,0.5,0.34775751184282333,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.06149809466947487,0.08274544016463514,improving,CAUTIOUS,False
1971-06-29,0.7789668555206363,1.0,1.0,0.5,0.46207491342505014,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.15622141535600098,0.3171543555206361,improving,COMFORTABLE,False
1971-07-06,0.7608193239060741,1.0,1.0,0.5,0.38141921736032947,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.018147531614562173,0.16822776435060938,improving,COMFORTABLE,False
1971-07-13,0.7816597046419934,1.0,1.0,0.5,0.4740431317421927,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.020840380735919317,0.09741616980788326,improving,COMFORTABLE,False
1971-07-20,0.8054338317023402,1.0,1.0,0.5,0.5797059186770674,1.0,0.5,0.49999999999999994,AMPLE - Markets have substantial buffer capacity,,poor,0.02377412706034676,0.1826883915377049,improving,COMFORTABLE,False
1971-07-27,0.675,1.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.13043383170234013,-0.10396685552063623,rapidly_declining,COMFORTABLE,False
1971-08-03,0.6129645198924719,0.3800000000000008,1.0,0.5,0.3442867550776523,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.06203548010752813,-0.14785480401360218,rapidly_declining,DETERIORATING,True
1971-08-10,0.5926700334057851,0.4800000000000004,1.0,0.5,0.15408903735904422,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.020294486486686858,-0.18898967123620836,rapidly_declining,DETERIORATING,True
1971-08-17,0.660375,0.0,0.935,0.5,1.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,0.06770496659421499,-0.14505883170234013,rapidly_declining,COMFORTABLE,False
1971-08-24,0.664875,0.0,0.955,0.5,1.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,0.0044999999999999485,-0.01012500000000005,stable,COMFORTABLE,False
1971-08-31,0.65925,0.0,0.9300000000000002,0.5,1.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,-0.005624999999999991,0.04628548010752809,stable,COMFORTABLE,False
1971-09-07,0.5835924028753936,0.0,0.9200000000000002,0.5,0.6737440127795269,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,-0.0756575971246064,-0.009077630530391456,stable,CAUTIOUS,False
1971-09-14,0.5511333639401071,0.0,0.9475,0.5,0.5019816175115874,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,-0.032459038935286455,-0.1092416360598929,rapidly_declining,DETERIORATING,True
1971-09-21,0.4106250000000001,0.0,0.9450000000000001,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,-0.14050836394010707,-0.2542499999999999,rapidly_declining,STRETCHED,True
1971-09-28,0.4078125,0.0,0.9325000000000001,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,-0.002812500000000051,-0.2514375,rapidly_declining,STRETCHED,True
1971-10-05,0.4078125,0.0,0.9324999999999999,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,0.0,-0.17577990287539358,rapidly_declining,STRETCHED,True
1971-10-12,0.40049999999999997,0.0,0.8999999999999999,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,-0.007312500000000055,-0.15063336394010718,rapidly_declining,STRETCHED,True
1971-10-19,0.40499999999999997,0.0,0.9199999999999998,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,0.004500000000000004,-0.005625000000000102,stable,STRETCHED,False
1971-10-26,0.40106249999999993,0.0,0.9024999999999999,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,-0.003937500000000038,-0.006750000000000089,stable,STRETCHED,False
1971-11-02,0.4983289226509374,0.0,0.9049999999999997,0.5,0.30979521178194425,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,0.09726642265093749,0.0905164226509374,improving,STRETCHED,False
1971-11-09,0.5825703828210138,0.0,0.8974999999999997,0.5,0.691701701426728,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",Nixon Shock / Dollar Devaluation,poor,0.08424146017007639,0.18207038282101384,improving,CAUTIOUS,False
1971-11-16,0.6070167423617046,0.0,0.8949999999999997,0.5,0.802852188274243,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,0.024446359540690743,0.20201674236170458,improving,CAUTIOUS,False
1971-11-23,0.6225417722301639,0.0,0.9274999999999998,0.5,0.839352321022951,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,0.015525029868459383,0.221479272230164,improving,CAUTIOUS,False
1971-11-30,0.8859375,1.0,0.9374999999999998,0.5,1.0,1.0,0.5,0.49999999999999994,AMPLE - Markets have substantial buffer capacity,Nixon Shock / Dollar Devaluation,poor,0.2633957277698361,0.3876085773490626,improving,COMFORTABLE,False
1971-12-07,0.6525894192735298,0.0,0.9349999999999998,0.5,0.965397418993466,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,-0.23334808072647029,0.07001903645251595,improving,COMFORTABLE,False
1971-12-14,0.8285948487279421,0.9499999999999993,0.94,0.5,0.7926437721241877,1.0,0.5,0.49999999999999994,AMPLE - Markets have substantial buffer capacity,Nixon Shock / Dollar Devaluation,poor,0.17600542945441233,0.22157810636623754,improving,COMFORTABLE,False
1971-12-21,0.8369640682480527,1.0,0.9549999999999998,0.5,0.7648403033246789,1.0,0.5,0.49999999999999994,AMPLE - Markets have substantial buffer capacity,Nixon Shock / Dollar Devaluation,poor,0.008369219520110605,0.21442229601788876,improving,COMFORTABLE,False
1971-12-28,0.6120000000000001,0.8000000000000003,0.9199999999999998,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,Nixon Shock / Dollar Devaluation,poor,-0.2249640682480526,-0.27393749999999994,rapidly_declining,DETERIORATING,True
1972-01-04,0.6693749999999999,1.0,0.9749999999999999,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.05737499999999984,0.016785580726470184,stable,COMFORTABLE,False
1972-01-11,0.4550625000000001,0.18000000000000058,0.9624999999999999,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.21431249999999985,-0.373532348727942,rapidly_declining,STRETCHED,True
1972-01-18,0.47531249999999997,0.25999999999999973,0.9724999999999999,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.02024999999999988,-0.3616515682480527,rapidly_declining,STRETCHED,True
1972-01-25,0.6744374999999999,1.0,0.9974999999999998,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.19912499999999994,0.06243749999999981,improving,COMFORTABLE,False
1972-02-01,0.675,1.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.0005625000000001323,0.005625000000000102,stable,COMFORTABLE,False
1972-02-08,0.6693749999999999,0.9749999999999999,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.005625000000000102,0.21431249999999985,improving,COMFORTABLE,False
1972-02-15,0.45,0.12000000000000015,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.21937499999999993,-0.02531249999999996,stable,STRETCHED,False
1972-02-22,0.658125,0.9249999999999998,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.20812499999999995,-0.016312499999999952,stable,COMFORTABLE,False
1972-02-29,0.675,1.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.016875000000000084,0.0,stable,COMFORTABLE,False
1972-03-07,0.673875,1.0,0.9949999999999999,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.0011250000000000426,0.0045000000000000595,stable,COMFORTABLE,False
1972-03-14,0.5681250000000001,0.5250000000000006,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.1057499999999999,0.11812500000000009,improving,CAUTIOUS,False
1972-03-21,0.6300000000000001,0.8000000000000003,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.06187500000000001,-0.028124999999999845,stable,CAUTIOUS,False
1972-03-28,0.5510784612360038,0.41999999999999993,1.0,0.5,0.029237605493350305,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.07892153876399632,-0.12392153876399625,rapidly_declining,DETERIORATING,True
1972-04-04,0.4672255019656138,0.17999999999999972,1.0,0.5,0.016557786513839545,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.08385295927038999,-0.2066494980343862,rapidly_declining,STRETCHED,True
1972-04-11,0.5094719993461511,0.1399999999999997,1.0,0.5,0.2443199970940051,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.04224649738053726,-0.05865300065384904,declining,DETERIORATING,True
1972-04-18,0.5906250000000002,0.6250000000000007,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.08115300065384912,-0.03937499999999994,declining,CAUTIOUS,False
1972-04-25,0.4285093422430708,0.0,1.0,0.5,0.024485965524759123,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.16211565775692938,-0.12256911899293299,rapidly_declining,STRETCHED,True
1972-05-02,0.4903223055789294,0.0,1.0,0.5,0.29921024701746424,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.06181296333585862,0.02309680361331562,stable,STRETCHED,False
1972-05-09,0.6702625082346031,0.2999999999999999,1.0,0.5,0.6789444810426805,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.17994020265567368,0.16079050888845203,improving,COMFORTABLE,False
1972-05-16,0.675,0.0,1.0,0.5,1.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.004737491765396951,0.08437499999999987,improving,COMFORTABLE,False
1972-05-23,0.7154999999999999,0.17999999999999972,1.0,0.5,1.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.04049999999999987,0.2869906577569291,improving,COMFORTABLE,False
1972-05-30,0.6743997274461879,0.0,1.0,0.5,0.9973321219830573,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.04110027255381199,0.1840774218672585,improving,COMFORTABLE,False
1972-06-06,0.6706496069512825,0.0,1.0,0.5,0.980664919783478,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.003750120494905418,0.00038709871667941265,stable,COMFORTABLE,False
1972-06-13,0.4566259301328253,0.0,1.0,0.5,0.14944857836811254,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.2140236768184572,-0.21837406986717472,rapidly_declining,STRETCHED,True
1972-06-20,0.4545000000000001,0.14000000000000057,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.0021259301328251934,-0.2609999999999998,rapidly_declining,STRETCHED,True
1972-06-27,0.423,0.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.03150000000000014,-0.25139972744618794,rapidly_declining,STRETCHED,True
1972-07-04,0.423,0.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.0,-0.24764960695128252,rapidly_declining,STRETCHED,True
1972-07-11,0.48149999999999993,0.25999999999999973,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.05849999999999994,0.02487406986717461,stable,STRETCHED,False
1972-07-18,0.423,0.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.05849999999999994,-0.03150000000000014,declining,STRETCHED,False
1972-07-25,0.4365000000000001,0.06000000000000057,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.013500000000000123,0.013500000000000123,stable,STRETCHED,False
1972-08-01,0.423,0.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.013500000000000123,0.0,stable,STRETCHED,False
1972-08-08,0.423,0.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.0,-0.05849999999999994,declining,STRETCHED,True
1972-08-15,0.423,0.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.0,0.0,stable,STRETCHED,False
1972-08-22,0.47700000000000004,0.2400000000000003,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.05400000000000005,0.040499999999999925,stable,STRETCHED,False
1972-08-29,0.423,0.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.05400000000000005,0.0,stable,STRETCHED,False
1972-09-05,0.675,1.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.25200000000000006,0.25200000000000006,improving,COMFORTABLE,False
1972-09-12,0.675,1.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.0,0.25200000000000006,improving,COMFORTABLE,False
1972-09-19,0.4274999999999999,0.019999999999999574,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.24750000000000016,-0.049500000000000155,declining,STRETCHED,False
1972-09-26,0.635625,0.8249999999999997,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.20812500000000012,0.212625,improving,CAUTIOUS,False
1972-10-03,0.423,0.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.212625,-0.25200000000000006,rapidly_declining,STRETCHED,True
1972-10-10,0.5580000000000002,0.4800000000000004,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.13500000000000018,-0.11699999999999988,rapidly_declining,DETERIORATING,True
1972-10-17,0.6693750000000003,0.975000000000001,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.11137500000000011,0.2418750000000004,improving,COMFORTABLE,False
1972-10-24,0.5924509909206088,0.4800000000000004,1.0,0.5,0.1531155152027055,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.07692400907939145,-0.043174009079391173,declining,CAUTIOUS,False
1972-10-31,0.635625,0.8249999999999997,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.043174009079391173,0.212625,improving,CAUTIOUS,False
1972-11-07,0.423,0.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.212625,-0.13500000000000018,rapidly_declining,STRETCHED,True
1972-11-14,0.675,1.0,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.25200000000000006,0.005624999999999769,stable,COMFORTABLE,False
1972-11-21,0.4545000000000001,0.14000000000000057,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.22049999999999992,-0.1379509909206087,rapidly_declining,STRETCHED,True
1972-11-28,0.5354999999999998,0.379999999999999,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.08099999999999963,-0.10012500000000024,rapidly_declining,DETERIORATING,True
1972-12-05,0.5625,0.5,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.027000000000000246,0.1395,improving,CAUTIOUS,False
1972-12-12,0.4454999999999999,0.09999999999999971,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.1170000000000001,-0.22950000000000015,rapidly_declining,STRETCHED,True
1972-12-19,0.5962500000000003,0.6500000000000012,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.15075000000000038,0.14175000000000015,improving,CAUTIOUS,False
1972-12-26,0.6468750000000002,0.8750000000000009,1.0,0.5,0.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.05062499999999992,0.11137500000000045,improving,CAUTIOUS,False
1973-01-02,0.41295535714285714,0.0,0.9553571428571428,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.23391964285714306,-0.14954464285714286,rapidly_declining,STRETCHED,True
1973-01-09,0.5164553571428571,0.33999999999999986,0.9553571428571428,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.10349999999999993,0.07095535714285717,improving,CAUTIOUS,False
1973-01-16,0.41295535714285714,0.0,0.9553571428571428,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.10349999999999993,-0.18329464285714314,rapidly_declining,STRETCHED,True
1973-01-23,0.41295535714285714,0.0,0.9553571428571428,0.5,0.0,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.0,-0.23391964285714306,rapidly_declining,STRETCHED,True
1973-01-30,0.445439412290844,0.0,0.9353571428571437,0.5,0.16437357843549627,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,0.03248405514798686,0.03248405514798686,stable,STRETCHED,False
1973-02-06,0.6306850320112921,0.8750000000000009,0.8853571428571428,0.5,0.042687443859709795,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.18524561972044812,0.11422967486843505,improving,CAUTIOUS,False
1973-02-13,0.593539601286764,0.0,0.9153571428571423,0.5,0.7225966406395866,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.03714543072452814,0.18058424414390684,improving,CAUTIOUS,False
1973-02-20,0.6056146938814458,0.0,0.8653571428571425,0.5,0.8262637188381718,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.012075092594681869,0.1926593367385887,improving,CAUTIOUS,False
1973-02-27,0.6350757318920555,0.0,0.8853571428571428,0.5,0.9372016655519924,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.02946103801060962,0.18963631960121147,improving,CAUTIOUS,False
1973-03-06,0.6500892857142854,0.0,0.8892857142857128,0.5,1.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.015013553822229908,0.019404253702993257,stable,COMFORTABLE,False
1973-03-13,0.64165434973414,0.0,0.8692857142857122,0.5,0.9825113956437992,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.00843493598014533,0.048114748447376066,stable,CAUTIOUS,False
1973-03-20,0.5410529106754487,0.17999999999999972,0.8092857142857126,0.5,0.4153938887162818,1.0,0.5,0.49999999999999994,"THIN - Limited buffer, elevated transmission risk",,poor,-0.10060143905869134,-0.06456178320599715,declining,DETERIORATING,True
1973-03-27,0.616937877134873,0.0,0.8492857142857128,0.5,0.8926604063137231,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.07588496645942433,-0.018137854757182437,stable,CAUTIOUS,False
1973-04-03,0.7424999999999998,0.33999999999999986,0.9599999999999994,0.5,1.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.1255621228651268,0.09241071428571446,improving,COMFORTABLE,False
1973-04-10,0.7110000000000001,0.16000000000000014,1.0,0.5,1.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.03149999999999975,0.06934565026586004,improving,COMFORTABLE,False
1973-04-17,0.675,0.0,1.0,0.5,1.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.03600000000000003,0.13394708932455135,improving,COMFORTABLE,False
1973-04-24,0.675,0.0,1.0,0.5,1.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,0.0,0.05806212286512702,improving,COMFORTABLE,False
1973-05-01,0.6586875000000003,0.0,0.9275000000000014,0.5,1.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.01631249999999973,-0.08381249999999951,declining,COMFORTABLE,False
1973-05-08,0.6406875000000003,0.0,0.8475000000000013,0.5,1.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.018000000000000016,-0.07031249999999978,declining,DETERIORATING,True
1973-05-15,0.6271875000000001,0.0,0.7875000000000008,0.5,1.0,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.013500000000000179,-0.047812499999999925,declining,CAUTIOUS,False
1973-05-22,0.6176913423537492,0.0,0.7475000000000007,0.5,0.9977948549055512,1.0,0.5,0.49999999999999994,COMFORTABLE - Markets can absorb moderate shocks,,poor,-0.009496157646250891,-0.057308657646250816,declining,DETERIORATING,True
